bm25_score,semantic_score,cross_encoder_score,rrf_score,phase_numeric,is_recruiting,is_active,enrollment_log,condition_exact_match,title_query_overlap,has_eligibility,query_id,nct_id,relevance
46.199238,0.0,0.5002818460917999,0.014705882352941176,0.0,0.0,0.0,4.1588830833596715,1.0,0.25,1.0,3,NCT01766141,0
0.0,0.0,0.5002870448491442,0.0,0.0,0.0,0.0,5.225746673713202,0.0,0.0,1.0,3,NCT02383576,0
46.168182,0.0,0.5002765908729809,0.014492753623188406,1.5,0.0,0.0,3.8066624897703196,1.0,0.375,1.0,3,NCT01210599,0
0.0,0.0,0.5011870906269887,0.0,0.0,1.0,0.0,3.367295829986474,0.0,0.25,1.0,3,NCT06397560,3
39.227234,0.0,0.5005428407071056,0.010309278350515464,1.0,0.0,0.0,0.0,1.0,0.25,1.0,3,NCT03275558,3
45.13708,0.0,0.5002787889973058,0.014285714285714285,0.0,0.0,0.0,3.6635616461296463,1.0,0.375,1.0,3,NCT05532579,0
0.0,0.0,0.500281061045326,0.0,0.0,0.0,0.0,5.811140992976701,0.0,0.125,1.0,3,NCT03209492,0
44.65891,0.0,0.5002799881329539,0.014084507042253521,0.0,0.0,0.0,5.6240175061873385,1.0,0.375,1.0,3,NCT06221956,0
0.0,0.0,0.5003465698709757,0.0,0.0,0.0,0.0,2.772588722239781,0.0,0.0,1.0,3,NCT04728568,0
44.331333,0.0,0.5002771503066384,0.013888888888888888,0.0,0.0,0.0,5.241747015059643,1.0,0.5,1.0,3,NCT04812678,0
0.0,0.0,0.5002836169137979,0.0,0.0,0.0,0.0,3.6375861597263857,0.0,0.0,1.0,3,NCT04217382,0
44.191696,0.47786933183670044,0.5017543789180193,0.019380448318804484,0.5,0.0,0.0,3.044522437723423,1.0,0.375,1.0,3,NCT03360708,3
0.0,0.0,0.5002745557300469,0.0,3.0,0.0,0.0,0.0,0.0,0.375,0.0,3,NCT00076531,0
43.98766,0.0,0.5003024359970781,0.013513513513513514,0.0,0.0,0.0,5.117993812416755,1.0,0.125,1.0,3,NCT03231852,0
0.0,0.0,0.5002809756547144,0.0,2.0,0.0,0.0,2.772588722239781,0.0,0.125,1.0,3,NCT00423306,0
35.451595,0.5687485337257385,0.7091558462296913,0.022451963241436924,0.0,0.0,0.0,0.0,1.0,0.5,1.0,3,NCT04802447,0
34.07789,0.5335624814033508,0.7202858815847829,0.018990929705215417,1.0,0.0,0.0,4.31748811353631,1.0,0.125,1.0,3,NCT01849146,3
39.273422,0.4892244338989258,0.6794017843967288,0.01755952380952381,2.0,0.0,0.0,1.0986122886681098,1.0,0.5,1.0,3,NCT05753007,1
33.793346,0.5235207676887512,0.675492584783777,0.017239336492890996,1.0,0.0,1.0,2.9444389791664403,1.0,0.25,1.0,3,NCT04047706,1
37.204876,0.4977569282054901,0.5030162927799088,0.017028985507246377,0.5,0.0,0.0,3.091042453358316,1.0,0.375,1.0,3,NCT01957956,1
0.0,0.5754544734954834,0.6553331085364379,0.01639344262295082,1.0,0.0,1.0,2.3978952727983707,1.0,0.125,1.0,3,NCT05698199,1
